track_id,artist,title,year,playlists,difficulty_actuel,is_francophone_actuel
5e23412f-2219-41ac-b5bc-3af0c4b48c2f,'Til Tuesday,Voices Carry,1985,official-pl-new-wave-synthpop-80s,,false
19f231e6-0875-4901-b369-2977cce36ab9,(G)I-DLE,TOMBOY,2022,official-pl-2020s|official-pl-2020s-hard|official-pl-kpop,3,false
8e5e0f29-07ab-413e-aaec-41fd35a7347c,*NSYNC,Bye Bye Bye,2000,official-pl-boys-girls-bands|official-pl-karaoke|official-pl-pop,,false
16f34048-cc67-4b79-8f48-82005e56a8b2,*NSYNC,It's Gonna Be Me,2000,official-pl-90s|official-pl-90s-easy|official-pl-boys-girls-bands|official-pl-karaoke,1,false
441c670a-844f-4ffe-9f93-59081977efd3,10cc,Dreadlock Holiday,1978,official-pl-reggae,,false
23e03b8c-5d91-4917-9ea4-b1b6175597cd,10cc,I'm Not in Love,1975,official-pl-70s|official-pl-70s-mix|official-pl-pop,,false
92241b64-2c07-4626-a33b-b60709294866,13 Organisé,Bande organisée,2020,official-pl-hiphop-fr-2020s,,true
b64b4d30-475a-4b10-9883-cf226f9ef0f2,"1789, les Amants de la Bastille",Ça ira mon amour,2012,official-pl-musicales-fr,,true
b99d9abd-5ea3-47e6-959d-2235ddd240d3,"1789, les Amants de la Bastille",Tomber dans ses yeux,2012,official-pl-musicales-fr,,true
22369b69-271f-4765-8b8f-060186c6783c,2 Be 3,Toujours là pour toi,1996,official-pl-fr-90s|official-pl-fr-90s-medium,2,true
776d447d-2d01-41b3-863e-3f1faff8b854,2 Frères,La promesse,2019,official-pl-fr-2010s|official-pl-fr-2010s-medium,2,true
3de6d81b-2b2a-408b-a409-8bc5d2526082,2 Unlimited,No Limit,1993,official-pl-90s|official-pl-chants-de-stade|official-pl-eurodance-90s|official-pl-guilty-pleasures,,false
567026e7-6c26-45d8-82ba-c932d6c7d795,24kGoldn & iann dior,Mood,2020,official-pl-2020s|official-pl-2020s-medium|official-pl-2020s-mix,2,false
8e99422d-dafb-474e-a278-663c4ef7d453,2Pac,California Love,1995,official-pl-90s|official-pl-90s-easy|official-pl-90s-mix|official-pl-rap-us,1,false
cd67d4d1-c786-4981-97f8-6844ffe6efe5,2Pac,Changes,1998,official-pl-rap-us,,false
83bf58d5-6ab1-4248-98a7-6991df42d636,3 Cafés Gourmands,À nos souvenirs,2017,official-pl-fr-2010s|official-pl-fr-2010s-medium,2,true
a2328496-c5a5-4c23-af47-84bf8688794d,3 Doors Down,Here Without You,2003,official-pl-punk-rock-90s-2000s,,false
29db5cdb-7308-48fa-b160-e4d74bf9e400,3 Doors Down,Kryptonite,2000,official-pl-2000s|official-pl-2000s-medium|official-pl-punk-rock-90s-2000s,2,false
9e4ddb44-4123-4012-bca7-d33a9c4119e3,3OH!3,Don't Trust Me,2008,official-pl-2000s|official-pl-2000s-medium,2,false
5f750320-dfef-4289-8f2f-a51f1b3cb8a6,4 Non Blondes,What's Up?,1992,official-pl-90s|official-pl-90s-easy|official-pl-90s-medium|official-pl-90s-mix|official-pl-karaoke|official-pl-one-hit-wonders|official-pl-pubs-cultes|official-pl-un-seul-tube,1,false
df0e58bc-e03c-4e4b-b971-df8a041796b0,5 Seconds of Summer,She Looks So Perfect,2014,official-pl-love-international,,false
23931333-755b-45bb-86e0-28ace410b97c,50 Cent,Candy Shop,2005,official-pl-rap-us,,false
0ec631b5-e6a2-4c8a-a662-917fbd025196,50 Cent,In da Club,2003,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-medium|official-pl-2000s-mix|official-pl-le-sample|official-pl-new-year-party|official-pl-rap-us,1,false
11bb83fd-b944-4bb3-a6f3-66f548426e4d,A Flock of Seagulls,I Ran (So Far Away),1982,official-pl-80s|official-pl-80s-easy|official-pl-80s-hard|official-pl-80s-medium|official-pl-new-wave-synthpop-80s|official-pl-one-hit-wonders|official-pl-pubs-cultes|official-pl-un-seul-tube,1,false
3ed9af1c-00fe-49a6-b8c8-3a76a319f29a,A Taste of Honey,Boogie Oogie Oogie,1978,official-pl-disco-dancefloor|official-pl-disco-funk,,false
aa5c1ca1-4fd4-4057-9684-8b8651f663d3,A Tribe Called Quest,Can I Kick It?,1990,official-pl-le-sample|official-pl-rap-us,,false
ee642718-ec4f-456c-b51f-946e5916c665,A Tribe Called Quest,Scenario,1992,official-pl-rap-us,,false
8f163577-a216-4c44-8f96-c25870250f33,a-ha,Take On Me,1985,official-pl-80s|official-pl-80s-easy|official-pl-80s-hard|official-pl-80s-medium|official-pl-80s-mix|official-pl-generiques-films-series|official-pl-intros-legendaires|official-pl-karaoke|official-pl-new-wave-synthpop-80s|official-pl-one-hit-wonders|official-pl-pop|official-pl-pubs-cultes|official-pl-roadtrip|official-pl-un-seul-tube,1,true
8b25beb8-e3d9-492f-8602-13cf3f72ab73,a-ha,The Living Daylights,1987,official-pl-james-bond,,false
e84d0f52-5282-4b40-8b9c-09c81ce6cea7,a-ha,The Sun Always Shines on T.V.,1985,official-pl-80s|official-pl-80s-hard|official-pl-pop,3,true
03074196-06cd-4485-b7e3-4a802452bbe0,ABBA,Dancing Queen,1976,official-pl-70s|official-pl-70s-easy|official-pl-70s-medium|official-pl-70s-mix|official-pl-anniversaire|official-pl-chants-de-stade|official-pl-disco-dancefloor|official-pl-disco-funk|official-pl-films-easy|official-pl-karaoke|official-pl-karaoke-komptoir|official-pl-musique-film|official-pl-new-year-party|official-pl-pop,1,false
a11abc10-a43f-4448-b71b-caf7a799f007,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),1979,official-pl-disco-dancefloor|official-pl-disco-funk|official-pl-pop,,false
dec797fb-c887-4f07-940a-a3d6421d0c17,ABBA,Mamma Mia,1975,official-pl-70s|official-pl-70s-easy|official-pl-chants-de-stade|official-pl-films-easy|official-pl-karaoke|official-pl-musique-film|official-pl-pop,1,false
1c7628ea-b7ae-4685-a63e-d9432b6c243f,ABBA,Take a Chance on Me,1977,official-pl-70s|official-pl-70s-medium,2,true
d38c5292-840a-4170-b785-41813e695c18,ABBA,Waterloo,1974,official-pl-70s|official-pl-70s-mix|official-pl-disco-dancefloor|official-pl-eurovision|official-pl-pop,,false
6f68002b-e254-42c6-a591-b53d6ffc14b4,ABC,The Look of Love,1982,official-pl-80s|official-pl-80s-hard|official-pl-pop,3,false
463163b0-79fb-4f7c-929b-a2df854313f8,AC/DC,Back in Black,1980,official-pl-hard-rock-80s|official-pl-intros-legendaires|official-pl-metal|official-pl-rock,3,false
be9756c6-23cc-42bf-9848-5e9b1b3970f3,AC/DC,Hells Bells,1980,official-pl-halloween,,false
f89be1d9-5738-48ea-825e-652434124ff9,AC/DC,Highway to Hell,1979,official-pl-70s|official-pl-70s-hard|official-pl-70s-mix|official-pl-halloween|official-pl-hard-rock-80s|official-pl-roadtrip|official-pl-rock,3,false
837e1f59-00fe-4dd9-abeb-9fda2c8f65bd,AC/DC,Thunderstruck,1990,official-pl-chants-de-stade|official-pl-hard-rock-80s|official-pl-intros-legendaires|official-pl-metal|official-pl-rock,3,false
3eecbfd5-1f75-4a0c-9f40-acfe30b41076,AC/DC,You Shook Me All Night Long,1980,official-pl-80s|official-pl-80s-easy|official-pl-chants-de-stade|official-pl-hard-rock-80s|official-pl-roadtrip,1,false
236ac5b8-38f4-4164-9c33-147c5a7b0cd0,Accept,Balls to the Wall,1983,official-pl-hard-rock-80s|official-pl-metal,3,false
498c6dd4-05fc-48a6-b83b-e1d7ff51c302,Ace of Base,All That She Wants,1992,official-pl-90s-mix|official-pl-eurodance-90s|official-pl-pop,,false
7ff76746-fd57-48a1-9237-0cde7a896527,Ace of Base,The Sign,1993,official-pl-90s|official-pl-90s-easy|official-pl-90s-medium|official-pl-90s-mix|official-pl-eurodance-90s|official-pl-pop,1,false
947211df-6451-46d3-9d42-131499b49735,Adele,Easy On Me,2021,official-pl-2020s|official-pl-2020s-easy|official-pl-2020s-hard|official-pl-2020s-medium|official-pl-2020s-mix,1,true
92ab7d3f-98b1-4909-898b-1dd07de6be59,Adele,Make You Feel My Love,2008,official-pl-love-international|official-pl-reprises-celebres|official-pl-saint-valentin|official-pl-slows-cultes|official-pl-wedding,,false
aeb37548-7f9e-4004-9acc-dc3e3d95310f,Adele,Rolling in the Deep,2010,official-pl-2000s|official-pl-2000s-easy|official-pl-2010s|official-pl-2010s-easy|official-pl-2010s-hard|official-pl-2010s-mix|official-pl-karaoke|official-pl-pop|official-pl-pop-divas|official-pl-reprises-celebres|official-pl-summer-hits-yearly,1,false
a560acfd-b49d-432b-b1f8-7af2931c15d2,Adele,Skyfall,2012,official-pl-films-easy|official-pl-films-medium|official-pl-generiques-films-series|official-pl-james-bond|official-pl-musicals-us|official-pl-musique-film,1,false
45d426ee-1696-4003-b8cb-6ed2993b9066,Adele,Someone Like You,2011,official-pl-2010s-mix|official-pl-apero-afterwork|official-pl-karaoke|official-pl-pop|official-pl-pop-divas|official-pl-saint-valentin|official-pl-summer-hits-yearly|official-pl-wedding,,false
a0d0cbda-139d-46a5-a73b-85a4cf26d7c6,Adriano Celentano,Azzurro,1968,official-pl-italie|official-pl-italie-classique,,false
8f461a4f-62a4-4d1c-a03a-083f687b4d6a,Aerosmith,Dream On,1973,official-pl-70s|official-pl-70s-easy|official-pl-70s-hard|official-pl-70s-medium|official-pl-70s-mix|official-pl-hard-rock-80s|official-pl-metal|official-pl-rock,1,true
6121c32d-b27e-4850-adc8-04b476146d08,Aerosmith,I Don't Want to Miss a Thing,1998,official-pl-90s|official-pl-90s-medium|official-pl-films-easy|official-pl-generiques-films-series|official-pl-love-international|official-pl-musique-film|official-pl-rock|official-pl-saint-valentin|official-pl-slows-cultes|official-pl-wedding,1,false
e51f9ab4-0516-4819-9664-b47f0ed824c7,Aerosmith,Janie's Got a Gun,1989,official-pl-hard-rock-80s,3,false
aebde69b-c271-4d63-a18e-b5f1c5299a43,Aerosmith,Walk This Way,1975,official-pl-70s|official-pl-70s-easy|official-pl-70s-hard|official-pl-70s-medium|official-pl-intros-legendaires|official-pl-metal|official-pl-rock,1,false
a7e22bf0-2823-49f2-be90-ea97db794da4,AFI,Miss Murder,2006,official-pl-halloween,,false
d2ba2f81-5d0f-4963-b991-442f3394e6e7,After the Fire,Der Kommissar,1982,official-pl-80s|official-pl-80s-medium|official-pl-new-wave-synthpop-80s,2,false
044a78e4-8be5-4483-b28e-cc1af7fd710a,Aimee Mann,Wise Up (Magnolia),1999,official-pl-films-hard|official-pl-musique-film,3,false
0082665a-4783-40e1-a17a-9f948465f70a,Air,La Femme d'argent,1998,official-pl-electro-edm|official-pl-french-touch,,true
eafacebd-b4a8-4e12-8e5e-2ae396647b52,Air,Sexy Boy,1998,official-pl-electro-edm|official-pl-french-touch,,false
44a1bb6d-966c-46ea-95da-4b8d7df5bbe0,Akhenaton,Bad Boys de Marseille,1996,official-pl-fr-90s-mix,,true
ea1c9a2c-9ba2-4219-ad3b-a0df69c1054a,Akhenaton,La Sentinelle,2002,official-pl-fr-2000s|official-pl-fr-2000s-medium,2,true
363a4241-9db6-4041-8c28-f0bf869df0a4,Akon,Smack That,2006,official-pl-2000s|official-pl-2000s-easy,1,false
bee73ac1-9a02-4629-874a-ff686bd27fc6,Al Bano & Romina Power,Felicità,1982,official-pl-italie|official-pl-italie-classique,,true
073f3c61-384e-42dd-94a0-c867d53ca7c3,Al Green,Let's Stay Together,1971,official-pl-70s|official-pl-soul-rnb,,false
3348cf73-9999-419d-8804-b9f2a4cc75dc,Al Stewart,Year of the Cat,1976,official-pl-70s-mix,,false
865cc086-85dd-4fce-9934-d7122f35bb46,Alain Bashung,Gaby oh Gaby,1980,official-pl-boomers-60-plus|official-pl-variete-francaise,,true
ab8a5401-cc00-4b7b-97f8-6d47a4906682,Alain Bashung,La nuit je mens,1998,official-pl-rock-fr|official-pl-variete-francaise,,true
fcbd25ba-75b8-4ffe-bef9-dd5ce0470905,Alain Bashung,Vertige de l'amour,1981,official-pl-fr-80s|official-pl-fr-80s-hard|official-pl-variete-francaise,3,true
25cc9715-ee57-4f8f-bdb2-5ba8888f491d,Alain Souchon,Foule sentimentale,1993,official-pl-chanson-francaise-culte|official-pl-cinema-fr-bo|official-pl-fr-90s|official-pl-fr-90s-easy|official-pl-fr-90s-hard|official-pl-fr-90s-mix|official-pl-variete-francaise,1,true
0a93e282-45c0-4496-bb40-fc2511fa4933,Alan Jackson,Chattahoochee,1993,official-pl-country,,false
c002f38f-6090-4c5d-8b19-21e698753e9d,Alan Jackson & Jimmy Buffett,It's Five O'Clock Somewhere,2003,official-pl-country,,false
15c8ae27-0e92-488b-b01c-e1074cb265aa,Alan Silvestri,Back to the Future Main Theme,1985,official-pl-films-easy|official-pl-musique-film,1,false
9ada0a91-767d-4f18-a880-7ebfe2a3ca79,Alan Silvestri,Feather Theme (Forrest Gump),1994,official-pl-films-easy|official-pl-musique-film,1,false
b84862b6-fede-4a2c-b272-0dfd988dcba6,Alan Walker,Faded,2015,official-pl-2010s|official-pl-2010s-medium|official-pl-electro-edm,2,false
70969b1e-d673-4559-88f8-ac51ef57091a,Alanis Morissette,Ironic,1995,official-pl-90s|official-pl-90s-easy|official-pl-90s-mix|official-pl-pop,1,false
d841a565-ba83-4208-b1ad-4799b06fbdd1,Alanis Morissette,You Oughta Know,1995,official-pl-90s|official-pl-90s-easy|official-pl-pop,1,false
6eb1e38d-a15e-4ee7-af04-befb51edb1a7,Aldebert,Mon papa chevalier,2010,official-pl-enfants-4-8-ans,,true
a27541b4-392f-4b4e-b67f-a48610ad7891,Aldebert,Plus tard quand tu seras grand,2008,official-pl-enfants-4-8-ans,,true
baca3474-5fe0-4a7b-8ddc-c776527b5d7d,Alesso ft. Tove Lo,Heroes,2014,official-pl-electro-edm,,false
1f062d10-0467-4405-9f8d-5bd541a2d728,Alex Gaudino,Destination Calabria,2007,official-pl-french-touch,,false
223153ab-7eb3-4f1c-8468-da6d53b30fab,Alexander Rybak,Fairytale,2009,official-pl-eurovision,,false
ffaa9f68-006f-48e0-8526-a29d21f57de0,Alexandra Stan,Mr. Saxobeat,2010,official-pl-summer-pool|official-pl-tubes-de-l-ete,,false
ffb5ea47-3aa0-454a-af8a-f5f42fd01018,Alexandre Desplat,Mr. Moustafa (The Grand Budapest Hotel),2014,official-pl-films-hard|official-pl-musique-film,3,false
94e6042d-c8de-429d-98ef-068b64859543,Alice Cooper,Feed My Frankenstein,1991,official-pl-halloween,,false
4fec9a48-f2f4-46dd-919e-1915ac3a199c,Alice Cooper,Poison,1989,official-pl-metal,3,false
a15f064e-8460-41e9-b325-d083a64f973e,Alice Cooper,School's Out,1972,official-pl-70s|official-pl-70s-hard|official-pl-metal,3,false
3a6a3204-081e-48e2-b9eb-91e7849a4bee,Alice Cooper,Welcome to My Nightmare,1975,official-pl-halloween,,false
b58b2acc-d085-4b97-a0ea-b57fec5d9757,Alice Deejay,Better Off Alone,1998,official-pl-90s|official-pl-90s-medium|official-pl-electro-edm|official-pl-eurodance-90s|official-pl-french-touch|official-pl-new-year-party,2,false
8fb083d5-ef73-4fff-b385-859f30d36a9d,Alice in Chains,Man in the Box,1990,official-pl-90s|official-pl-90s-medium|official-pl-metal|official-pl-rock,2,false
bc6e2cf2-c8c1-4763-971f-9c958f94ca42,Alice in Chains,Them Bones,1992,official-pl-metal,3,false
eebb2679-21e0-4383-9e24-01e21c91b0be,Alicia Keys,Fallin',2001,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-mix|official-pl-love-international|official-pl-saint-valentin|official-pl-soul-rnb,1,false
db12a85a-70f7-4c5b-a251-b4890acd004e,Alicia Keys,If I Ain't Got You,2004,official-pl-love-international|official-pl-saint-valentin|official-pl-soul-rnb|official-pl-wedding,,false
befb45ae-02ec-41d9-bc26-0a1a0df9caa1,Alicia Keys,No One,2007,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-medium|official-pl-2000s-mix|official-pl-pop-divas|official-pl-soul-rnb|official-pl-summer-hits-yearly|official-pl-wedding,1,false
46197940-f987-40c6-9daa-2001e5351cdd,Alien Ant Farm,Smooth Criminal,2001,official-pl-reprises-celebres,,false
c13e1a58-2888-4104-af97-62649e49cda6,Alizée,Mademoiselle Juliette,2007,official-pl-fr-2000s|official-pl-fr-2000s-hard,3,true
bd7de9a0-4c97-4d57-b110-33011b5b0ea5,Alizée,Moi... Lolita,2000,official-pl-fr-2000s|official-pl-fr-2000s-easy|official-pl-fr-2000s-mix,1,true
bd71c83a-d364-477c-8d32-bacd57a516a6,All-4-One,I Swear,1994,official-pl-saint-valentin|official-pl-wedding,,false
7810b57c-2d73-46d8-907f-5d68bb78b56f,Alphaville,Big in Japan,1984,official-pl-80s|official-pl-80s-hard,3,false
dda01c4d-b673-4f23-bb6a-427c8de2c434,Alphaville,Forever Young,1984,official-pl-80s|official-pl-80s-hard|official-pl-80s-medium|official-pl-karaoke|official-pl-new-wave-synthpop-80s|official-pl-pubs-cultes,2,false
6b3755c5-5f0e-4192-97d6-0d84f28688ae,alt-J,Breezeblocks,2012,official-pl-2010s|official-pl-2010s-hard|official-pl-pop,3,false
30875051-3708-46fb-ad03-45b48b0cf463,alt-J,Tessellate,2012,official-pl-2010s|official-pl-2010s-hard,3,false
1a19feaf-5e8b-49e5-afc1-32f433b87dd8,Altered Images,Happy Birthday,1981,official-pl-anniversaire,,false
ebf6e390-1169-4914-bfea-eb047f172d1f,Álvaro Soler,Sofia,2016,official-pl-latino|official-pl-latino-fiesta|official-pl-tubes-de-l-ete,,false
93071e69-940e-4fe7-b114-54cb0ca7bbbc,Amel Bent,Ma philosophie,2004,official-pl-fr-2000s|official-pl-fr-2000s-medium,2,true
d9e6229e-d73d-48f7-88af-50686a7358cd,America,A Horse with No Name,1971,official-pl-70s|official-pl-70s-easy|official-pl-70s-hard|official-pl-70s-medium|official-pl-70s-mix,1,false
a2b0c7cc-3e72-4788-a42d-0e1f19f7cf3e,American Authors,Best Day of My Life,2013,official-pl-2010s|official-pl-2010s-medium|official-pl-apero-afterwork|official-pl-summer-pool|official-pl-wedding,2,false
db321847-00e4-4c91-8456-702145dcfff7,Amir,J'ai cherché,2016,official-pl-fr-2010s|official-pl-fr-2010s-medium|official-pl-variete-francaise,2,true
e0ff47e8-61da-432e-b3e9-76163c2010a3,Amy Winehouse,Rehab,2006,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-medium|official-pl-2000s-mix|official-pl-pop-divas,1,false
d66b7c10-67d7-4310-9dee-d34ae1d10308,Anaïs,"Mon cœur, mon amour",2005,official-pl-fr-2000s|official-pl-fr-2000s-medium,2,true
f220c029-f882-40cd-8de6-e16204e7da38,Anaïs Delva,"Libérée, délivrée",2013,official-pl-disney-fr,,true
a0648830-8506-4605-bf0b-616143aa17e1,Anaïs Delva & Emmylou Homs,Pour la première fois,2013,official-pl-disney-fr,,true
7be3db05-77d4-4094-96a0-180c9bb8e42a,Andrea Bocelli,Con te partirò,1995,official-pl-italie|official-pl-italie-classique,,false
f0dd497a-2516-41b5-b831-a3121565dc77,Andrea Bocelli & Hélène Ségara,Vivo per lei,1997,official-pl-duos-cultes,,false
2b36cf7f-ef19-4876-b322-408fa787e01e,Andy Williams,It's the Most Wonderful Time of the Year,1963,official-pl-noel,,false
55f3f1f5-ead6-4668-817b-521cff72cc95,Angela Lansbury,Beauty and the Beast,1991,official-pl-disney-en,,false
e1f00b70-55e0-4142-a757-8229f564f367,Angèle,Balance ton quoi,2019,official-pl-fr-2010s|official-pl-fr-2010s-easy|official-pl-fr-2010s-hard|official-pl-fr-2010s-mix|official-pl-variete-francaise,1,true
f873dc75-6a4f-4724-ab4a-0c9636edbbb9,Angèle,Evidemment,2018,official-pl-fr-2010s|official-pl-fr-2010s-hard,3,true
eb4178a9-e17b-4ac4-b774-d493bb68800f,Angelo Badalamenti,Twin Peaks Theme,1990,official-pl-series-tv,,false
645c5773-ad74-4e99-988a-deffde542df6,Animal Collective,My Girls,2009,official-pl-2000s|official-pl-2000s-hard|official-pl-2010s|official-pl-2010s-hard,3,false
50e1dbc6-5d32-4335-bc5c-10a63f281b73,Animotion,Obsession,1984,official-pl-new-wave-synthpop-80s|official-pl-un-seul-tube,,false
06e31cff-4b84-4f4b-a4c7-f67c3e3ca734,Anne Sylvestre,Mon âne,1975,official-pl-enfants-4-8-ans,,true
db778a54-921c-44ad-ac7b-5231a5df318b,Annie Cordy,Tata Yoyo,1971,official-pl-anniversaire,,false
53aac704-56b5-4967-92e0-7d19fc50dca4,Annie Lennox,Into the West,2003,official-pl-films-hard|official-pl-musique-film,3,false
0548a81d-a73e-47ba-bb6f-85a6242f3d7d,Aqua,Barbie Girl,1997,official-pl-90s|official-pl-90s-easy|official-pl-90s-medium|official-pl-anniversaire|official-pl-duos-cultes|official-pl-eurodance-90s|official-pl-guilty-pleasures|official-pl-new-year-party|official-pl-one-hit-wonders|official-pl-pubs-cultes|official-pl-summer-pool,1,false
08d6a23b-5783-4fb6-8418-17f22a86c01f,Arcade Fire,Afterlife,2013,official-pl-2010s|official-pl-2010s-hard,3,false
f0fee6ce-efec-4183-9734-5cb1587ddafc,Arcade Fire,Reflektor,2013,official-pl-2010s|official-pl-2010s-hard,3,false
2d02db3a-dafe-4319-a012-92432a06aec1,Arcade Fire,Wake Up,2004,official-pl-2000s|official-pl-2000s-mix,,false
3d0b74ce-762a-4cdf-a0ea-cf5bfd2a7f92,Arctic Monkeys,Do I Wanna Know?,2013,official-pl-2010s|official-pl-2010s-hard|official-pl-2010s-medium|official-pl-2010s-mix|official-pl-intros-legendaires|official-pl-rock,2,false
98fb6709-3d10-44fb-bd8a-b0bcb220c588,Arctic Monkeys,Fluorescent Adolescent,2007,official-pl-2000s|official-pl-2000s-hard,3,false
29f573b8-f4de-4e5a-8e8e-bde7f0ada14d,Arctic Monkeys,I Bet You Look Good on the Dancefloor,2005,official-pl-2000s|official-pl-2000s-hard|official-pl-2000s-medium,2,true
b11a3f22-8940-4544-915a-9b7181b8f391,Arctic Monkeys,Mardy Bum,2006,official-pl-2000s-mix,,false
a1eb51aa-8e33-4033-b7de-4be01f0e8d4a,Arctic Monkeys,R U Mine?,2012,official-pl-2010s|official-pl-2010s-hard|official-pl-2010s-medium|official-pl-rock,2,false
db31ba20-a566-486b-bc79-e854dec10b86,Aretha Franklin,Respect,1967,official-pl-60s|official-pl-reprises-celebres|official-pl-soul-rnb,,false
f93c6b27-1d70-4b85-b90e-86f68fab2587,Aretha Franklin,Think,1968,official-pl-soul-rnb,,false
623bf26c-8647-441f-b57a-0af882f0fa2d,Ariana Grande,34+35,2020,official-pl-2020s|official-pl-2020s-easy|official-pl-2020s-hard|official-pl-2020s-medium,1,false
c5a4e7cf-d9de-4125-b122-3908331ef3bd,Ariana Grande,7 Rings,2019,official-pl-2020s|official-pl-pop|official-pl-pop-divas|official-pl-summer-hits-yearly,1,false
333eaf78-1d36-43ae-a382-fafe9cb573c1,Ariana Grande,No Tears Left to Cry,2018,official-pl-2010s|official-pl-2010s-easy|official-pl-2010s-mix,1,false
b8c490b3-3c48-4cbf-9c7e-1a6e8fe6a45c,Ariana Grande,positions,2020,official-pl-2020s|official-pl-2020s-easy|official-pl-2020s-hard|official-pl-2020s-medium|official-pl-2020s-mix,1,false
a3e63e74-3bc1-4011-817f-ed1e84fc8f3c,Ariana Grande,Santa Tell Me,2014,official-pl-noel,,false
5f713c94-dfb6-422b-a128-b32a1b828ac3,Ariana Grande,"thank u, next",2018,official-pl-2010s|official-pl-2010s-easy|official-pl-pop|official-pl-pop-divas,1,false
119dfae1-7998-476a-b028-b4a99885a1d7,Ariana Grande & Justin Bieber,Stuck with U,2020,official-pl-2020s|official-pl-2020s-medium,2,false
a494079a-2bec-438c-a92b-f49c193c1389,Ariana Grande ft. Iggy Azalea,Problem,2014,official-pl-2010s-mix,,false
c76c21fb-bc7a-49b1-ba18-1748e2c0e8bb,Ariane Carletti,Dragon Ball Z (générique français),1990,official-pl-club-dorothee,,true
a90096ea-c050-494f-a60c-13086036e3e4,Arrow,Hot Hot Hot,1983,official-pl-reggae|official-pl-summer-pool,,false
da861be0-f870-4ca5-ae40-d4c24651d05f,Artemas,I Like the Way You Kiss Me,2024,official-pl-2020s-mix,,false
7ed93507-009e-4087-b0aa-58d9480ad595,Asake,Lonely at the Top,2023,official-pl-2020s|official-pl-afrobeats,,false
cc555a43-7139-4852-b8bb-c4e8e057dafd,Asake,Sungba,2022,official-pl-afrobeats,,false
edafe4fa-4f36-4465-b9e5-9109d6700b4a,ATC,Around the World,2000,official-pl-new-year-party|official-pl-summer-pool,,false
7f89a69a-6136-4468-8c54-280f4966226f,Atomic Kitten,Whole Again,2001,official-pl-boys-girls-bands,,false
6ecc29cb-dfd4-4977-ba99-c251128ecd8c,Auli'i Cravalho,How Far I'll Go,2016,official-pl-disney-en|official-pl-films-easy|official-pl-generiques-disney|official-pl-musicals-us|official-pl-musique-film,1,false
cef3ac42-afc9-4557-8882-ef71f6855529,Ava Max,Kings & Queens,2020,official-pl-2020s|official-pl-2020s-medium,2,false
14d02125-2376-40c2-8d7d-63d00f25f104,Avenged Sevenfold,Bat Country,2005,official-pl-halloween|official-pl-metal,,false
c90d2a73-064c-4f17-9705-8a569f5d1bd3,Avicii,Hey Brother,2013,official-pl-electro-edm|official-pl-summer-pool,,false
8ea00450-cff8-49f9-81bc-16619ef998f4,Avicii,Levels,2011,official-pl-chants-de-stade|official-pl-electro-edm|official-pl-new-year-party,,false
2661428a-9abb-4b0f-9806-3d0474338cfc,Avicii,The Nights,2014,official-pl-2010s-mix|official-pl-electro-edm,,false
a4ce817d-29a4-45b9-b32a-d4a8f4ff7d77,Avicii,Waiting for Love,2015,official-pl-apero-afterwork|official-pl-electro-edm,,false
98bb7af1-e782-40e7-ad44-83d7de00c39a,Avicii,Wake Me Up,2013,official-pl-2010s|official-pl-2010s-easy|official-pl-2010s-medium|official-pl-2010s-mix|official-pl-apero-afterwork|official-pl-electro-edm|official-pl-new-year-party|official-pl-summer-hits-yearly|official-pl-summer-pool|official-pl-tubes-de-l-ete,1,false
e082f219-3e73-4dab-ba04-f8dcac27c32d,Avicii vs Nicky Romero,I Could Be the One,2012,official-pl-electro-edm,,false
b5e1ee70-4fc1-418d-8f1c-4580428bcb1f,Avril Lavigne,Complicated,2002,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-medium|official-pl-2000s-mix|official-pl-boys-girls-bands|official-pl-pop|official-pl-punk-rock-90s-2000s,1,false
9510f6f9-bd07-4b97-83ce-8e652b2d83f5,Avril Lavigne,Sk8er Boi,2002,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-medium|official-pl-2000s-mix|official-pl-pop|official-pl-punk-rock-90s-2000s,1,false
84a476f1-2999-4d29-a2a0-56e451b97fce,AWOLNATION,Sail,2011,official-pl-2010s|official-pl-2010s-medium|official-pl-2010s-mix,2,false
6dffc7a9-e740-49b3-86f6-71873b0d8e67,Axel Bauer,Cargo de nuit,1983,official-pl-fr-80s|official-pl-fr-80s-easy,1,true
1165525c-9071-49ea-8fdf-bebf8f811796,Axwell Λ Ingrosso,Sun Is Shining,2015,official-pl-electro-edm,,false
a151a288-55a9-4f4a-a94a-7345f735a3db,Aya Nakamura,Copines,2018,official-pl-fr-2010s|official-pl-fr-2010s-easy|official-pl-hiphop-fr-2020s|official-pl-rap-fr-culte,1,true
246444f7-4644-4416-b48b-ce89a6bb85bd,Aya Nakamura,Djadja,2018,official-pl-fr-2010s|official-pl-fr-2010s-easy|official-pl-fr-2010s-hard|official-pl-fr-2010s-mix|official-pl-hiphop-fr-2020s|official-pl-rap-fr|official-pl-rap-fr-culte,1,true
ac597255-6cb5-44c5-9ce8-c2e2e7fde3e8,Aya Nakamura,Doudou,2022,official-pl-hiphop-fr-2020s,,true
