track_id,niveau
59ea4d7c-5352-4aa2-b22d-d14c499eba5e,3
f5c54765-c596-4881-86d3-7067e3764dd2,2
3b5f09e5-2627-45a6-81cf-9cd385dd9edc,3
ce799876-673b-4b45-ba45-fec4aa26dd09,3
97957e75-8331-4761-a848-58a67031c83e,2
ae11ae69-2413-4db5-8f58-9b0d52b4fa36,3
f73a257f-c245-4bfd-a3c5-62c283e00ea9,3
319e28e4-bdbf-4daf-8251-1852293c679f,3
43c2f3ae-c7a4-4c71-920a-2d318eed27a6,2
1d15c56f-14f4-44b3-8830-52b7694052e2,3
82adad2e-38ca-478a-a1aa-7dff18bdb935,3
d2d2cbf6-556e-47a1-a110-0dffd4a9637e,3
c86747d9-8103-4057-abb3-6ec6d0c17b96,3
2b8563ad-34c6-42f6-a9eb-879d4c8b45ad,3
49de8450-05f3-4f2e-832a-4e13e3d11533,1
2597fda1-7da0-4e78-882b-f7144ec8abb4,2
11e8f36c-2726-4961-b1cc-1b5db696f8cf,2
4b89c136-c0fb-48d0-9a09-2100b186ce1f,2
66540764-c30a-460b-9c27-5c7fedc8dd2b,2
297ff266-96f4-4fc1-bde5-6ebfb80d1b0d,2
209eeddf-fd5b-4628-98e5-6fabf2538caa,3
aa844729-519a-4cf7-90ee-2a67d9ca1c59,1
92f524fc-88ec-4693-853c-f400e28c97e1,2
b946522b-ca03-4719-98d1-b9f08bfe581b,1
4b8c7f8d-bb1d-44a4-be7e-131065538e04,2
9c1367c8-b99a-4413-9d8b-11ef3a44307e,2
f96b5ee1-230c-44fc-8b29-d01392d94d97,2
e3cc4bf3-5061-4cd2-9b14-720db921b238,2
4303ccf7-a0ab-4f16-9142-61642962ab56,2
248f2f46-f545-4233-b3c4-6e546516c0c6,1
3d6854eb-b084-4853-a4b4-3bed41f2730f,3
cd042c28-0614-4916-bde1-e3c2a9600f0e,3
6e8cbe75-d08a-42d1-943b-f1dd88e26d18,1
2612d339-7f29-4989-8e20-d85fd1f4617e,1
13d2a8b0-22a1-4cff-a365-f2cbbb879edc,2
87a916b1-780b-4924-9496-da76cd36a3f7,1
20164371-6d8b-41f9-a7a4-5ea4011186b8,2
70cc8a0e-108c-4269-a32f-e107e738baf0,1
f9be17fc-efa5-48c1-b87c-a3c396421c69,1
8cd199a3-5c2a-4a46-9ced-90ca6c000eb4,2
28b72847-8df3-49d9-ada7-240558b1e7da,2
49b2527c-54e1-43b9-8b97-fa0dcd12a1aa,2
0638153a-41db-4534-b8a3-661ea80b0760,2
452d0a27-1ef8-4cbd-a1df-686c58c1f209,2
85548d62-10fd-41ea-b081-59fac6ceb454,2
af1252e6-a1ba-409d-873d-53a3fa3a65fd,2
269b6c37-f404-48e1-a9f7-4a2455e189bf,2
1515d6b3-8e62-4daa-b5d6-a25adad5d38e,2
91c0385c-d440-4f2b-ac54-298851fe2f39,2
70452d13-aa20-4a42-953c-443e74cacc35,2
5f3491e5-0b3c-4632-ac55-66586e00b8d4,2
f258f69f-701d-4b67-9e97-9168d9d334d2,1
03b021be-df01-43d4-acd2-61205bcb524b,1
f76ca774-9d09-4ae0-9ee3-d84ab2147248,2
8ad932c7-085a-49a3-acfc-ff373e051d3c,2
5399375f-777a-44fb-a223-78de660c2bb5,2
60a08bdd-ff1b-4a0d-9853-67a29ea0e5b6,2
2d6dd0d4-71a3-4670-b3ab-93b70ce4c4f0,1
78ebfb72-e2bd-443e-bf6b-34072e344e37,3
4eee24b3-77cd-4d79-96a4-b590f45410dc,2
db2699c4-12c1-4ee9-8dde-0e97a8f25dfb,1
9a68b439-f910-45e6-b039-dbea8cd89605,1
4aae12d9-bce1-422b-9fe5-1116fc448386,2
c4e663f5-40e9-47bd-b832-7c84e4181fce,1
9dd5a0c5-1145-4dd1-b142-318faf10ed3f,1
5bf986dd-6a0a-4dce-9a30-3a2fbabaeb73,2
399b69ea-bcfb-44e6-a0e5-d9bb01a90344,2
23977824-eccd-4c8c-a493-29eb8501961e,2
5130add4-3391-4115-b10e-28cc7201e392,3
41bbe5de-c00d-4546-bbfe-f5d03799fc74,2
ddee5e53-fe4e-4fb3-b6e1-1a4883f557b5,1
3539a1cd-dade-4e33-9748-461e7dbe361c,2
0cd1fb81-5471-4097-84d4-a5eaa03ee89a,3
6f0f999e-5de4-4e08-9b6e-f7fa5d53a9c5,1
baa726be-13db-4801-87e4-bb757f9d02f5,1
29a55170-f1cf-47b5-8e19-f041c0956993,2
8e3034a8-c54b-4a54-955b-280d9a5bc885,1
ef64b2dd-3181-4e9d-9bcb-ebf8cef7fc0b,2
ea39ea90-7acd-4ace-b864-2a9d164c576a,3
66466158-0f92-4cea-aeeb-2bb3bd9e92ba,1
a25152e1-9d2b-4d77-87c7-7721a045d1ab,2
5e0ea9af-a1d3-468e-a168-a0b7533c3b18,2
6113cf8b-2a13-42c5-8f89-1670015d026a,2
df66a1e2-dfa0-4d03-aea1-061f7c60865d,1
130a9ac1-6377-45e3-b861-dc1fafe680a1,2
8c9b535e-40c3-4f16-8988-2a847af08d45,2
d35dfe82-fd70-4fcf-a53f-28de4e7d49d3,1
6c451b14-344e-48ab-acc0-a399c364ee93,1
17cb8150-07df-43f4-9e38-49d3f6413475,1
11e38d79-b429-4cfb-a54b-e9062ff6efda,1
e3462145-c5f5-46da-a893-f59a130751d1,1
51084849-d877-4441-92a3-3c5736ff6aaf,1
80b30448-32b4-496d-8b8d-6eef2aa56942,1
cc3b6b94-8bfb-44fe-8b87-0fd99b22016b,1
201ec7fe-d645-485d-9813-8f388323437b,2
64745f82-0335-4100-96c0-987bf55511c8,2
d31e0dbf-ebc5-4674-99ef-aa3c3a1f907c,3
9fb193fe-2c3e-4074-a226-80d717dcbff0,2
fa204f12-d2a0-476f-b8a5-d9202510616b,2
c480e3df-f894-4727-a374-5caef848e3d3,2
5cc5fb1f-3de4-4a79-a411-8f8d8758556b,1
9dc5377d-b211-4518-8b86-df9f3e9f54cd,3
aaf18569-0d9e-4ace-b005-449a50f7753d,1
2e25e9b6-d63f-45af-bd8d-febf144b418a,2
bb258279-fd56-44ec-925d-9d1a56c5be80,2
b278d11e-a99b-4732-92a8-49df495fb6b9,1
97688f9d-e303-4fc7-afbe-e738f5890b28,1
7a49959b-3f3b-40bf-84e5-649a428ff185,2
724809e4-6d20-418b-ba75-0eebcb47d461,2
79185f26-c681-4a66-b320-c84cc0397a7b,2
ccc56f8a-0b53-4005-9611-07df554394ac,3
aab8ea56-f92d-4d0d-a4f7-cfb35830c68e,2
bfc083fe-789b-48ca-8260-5cb0b1c0cf8a,2
63a7d4ce-c3f9-46c5-85ef-480acdb98df8,2
74fc86f3-3f41-46d6-820a-bffe432625e3,3
458ced9a-93fd-4d92-997c-6c6d5d7f3d1f,3
d049790e-00d9-4963-99a0-35536029bb96,3
01e99d73-92e2-4e7d-a7b7-c8043c318010,3
b66104dc-b6d4-4086-a0dc-3cf3191b97da,2
6d41e822-3db7-4d39-ac2d-c3798b480efd,3
0c7329ed-8478-4dca-b912-e25f80fc7c98,2
58a50496-d57c-4a22-8c9f-2eae2a299865,2
a9b3ca24-1163-472b-9ff8-2f032d1e47f2,2
fe308853-b946-45fd-bda7-6f3db0cf8f1c,3
2cd368b4-defc-42ea-84a5-b9e60233c1da,3
2b98c27e-16c7-4ac9-ae02-6efd7e520931,3
69ba170f-f339-4282-a7da-30405f94af35,3
ea1f1c6d-d363-473e-a9ad-48cd0b467927,2
80ed68c6-daf9-4fa6-b9c5-73b913ab7d56,2
f8f85e60-f14f-4991-bb5f-3f37af54f00b,3
c7c2ba3d-a864-4b91-a575-5e12f52d18c8,2
65daa077-6f42-4150-af75-e59625c786fb,2
f14bf492-c926-435b-84f4-2d65119640c7,3
7d8e3fc0-77f9-40f6-9d37-03dfd80f487a,2
441ad554-c6fb-4f3c-ba14-ec0402bf102c,3
72c526ef-f9fa-4f8a-80ba-6c4b164bd0d7,2
b0378679-11bd-435c-b52e-2fb030661a56,2
abfacc7c-1a8c-4985-b5a3-f37b1b7c03b8,2
c3c29212-08af-46e6-98b2-629ea76ff343,1
089bd3dd-76a9-4fdd-a3a3-5e2a774ebfe6,3
c7a34905-3f5e-4613-8a50-6a87e63712db,2
6104ebd9-cdf9-4d15-bbda-b35422977124,3
fe87f1b0-7f17-414d-be58-d0ac1ba1a573,2
498104e1-5718-4dc1-a828-7b2335cc0826,2
2e0a1b94-1a77-4452-9db1-8524e5a8b4ad,2
1ab7a5ad-9325-4306-b59c-bbf081d60525,3
d0ba9a2b-c166-4747-bf5a-ed37e552782b,2
739996d2-29f2-417f-9110-e7017a2d507a,3
b2e57e0c-d1f6-4b38-8d87-3ac2121b7242,3
81d9fabb-b49e-48d0-ab7c-897e8aa46bea,2
86a86cc9-bde9-4e1a-9eb8-41b342d490d7,1
95c95cc1-4548-4efb-81e0-dd5af573bf43,3
253adbb1-f4f2-4c0a-950d-d3e6fdd56f08,2
ccdd40e0-0d19-4968-bcf5-664d9c36f8d0,3
9d136f9a-3848-4874-ac13-44ac40a65c73,3
eea2216b-c2ed-42af-a428-740cbfa99b1d,3
7d4a5e43-3c02-44d1-94b6-3a4187ccdfee,3
94bb6c5c-49bd-4385-97e6-1a46800abc27,1
a22873c4-2cd1-4c11-ba8b-a3caf270f39a,2
c44b05bf-3b78-4cfc-a018-717269cd85b0,2
dfabda64-bd45-4f48-8da1-e820c53cc4b9,1
d3b61a31-247f-463d-b648-5a858fc9877f,3
94742b83-9eba-4f66-b304-3fef6045fe17,3
bad3e44b-8a52-449c-8cf6-99057d36b62d,3
9d629e4b-5520-49ce-b3e2-dc4abd99923a,2
3fc043d6-d691-488d-b9a7-2c4e85aa0e85,2
9d34a483-2bf5-4a46-a3ba-0ff3ab14e113,3
c72dc3bd-d57f-468d-a370-530476ada0e6,2
574c01f2-e380-4240-8a15-b59eec86df28,2
ba4ce555-edeb-4eeb-8aa1-df71384e46cf,2
c2922631-6566-42b8-9783-56ee1f4d45cb,3
d77377dd-e142-4e56-bef1-d93492c7b395,3
e0854b81-a3c6-4677-9c44-a78afbb0ce65,3
ea98b69f-4c5a-4699-8adc-0ce91dd511b6,2
4b16677c-7c77-46b8-af4d-92a699ac2414,2
774359c3-9686-4aad-97fd-ff0438c4ddd7,3
2861784f-6188-428b-b764-50c6f33ebdc4,3
3bcc069e-0d03-4afd-b145-5c81ab841e71,1
f1358d24-9664-4142-a559-26aac69dc9a4,1
d46701c3-f7a5-4ab5-a52a-4885f682d1b6,2
ca0abbbf-51c3-4211-a705-fbcc1a40f53b,3
450cbdc9-93cc-47f8-8113-ab3ef02b49b0,2
4bf0811c-75b1-492c-b608-5b98d252b7a7,1
14480452-8d03-4073-89e7-94b441c8959c,1
2b7b38ba-c378-4ef1-a44f-840b6db01760,1
dd62693d-d22f-4d15-8670-8fc436cd555c,1
1f8f7347-2781-4e19-a05a-04af624436f2,3
a1f2f32c-45ba-4149-b112-e8289b483352,2
d6af842d-642f-423e-a89f-d178b9233238,2
2fae9f7a-6724-4bc3-a2e5-fd0517180ca0,2
2dd84154-0086-4f97-958c-10dff729d863,3
549922c1-a7af-4911-ac94-ff25bc4787f7,2
f105eea6-58d0-40af-afb1-407d2514868e,2
eca764b0-183e-48b3-a855-dc50b85e3598,2
ec86a5f2-5cdd-40a1-aee8-2aeb2ef53a11,2
32039043-7c29-4ee6-b852-b597c8d36e2a,2
